date,geo,Brand_Cost,Non_Brand_Cost,DVD_Cost,Retargeting_Cost,Prospecting_Cost,Brand_Impressions,Non_Brand_Impressions,DVD_Impressions,Retargeting_Impressions,Prospecting_Impressions,Gross_Leads,tax_credit_shift,storm_acute,storm_tail,population,Billboard_Cost,Billboard_Impressions,DirectMail_Impressions,GQV_Brand,GQV_Generic
2025-08-11,San Antonio,519.62335,14577.439,526.60046,214.42035,1870.3821,192.0,11943.0,88528.0,5155.0,44179.0,50.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00027,0.22579
2025-08-18,San Antonio,567.91425,13292.246,210.79639,261.2736,1574.9274,210.0,14488.0,48716.0,6575.0,40337.0,72.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00049,0.22611
2025-08-25,San Antonio,624.911,11546.675,135.81122,280.2738,1308.041,290.0,13236.0,9994.0,6825.0,31430.0,60.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00048,0.20941
2025-09-01,San Antonio,501.55753,12316.666,231.4278,267.9925,1430.7026,265.0,15005.0,7387.0,6817.0,37421.0,77.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00053,0.25154
2025-09-08,San Antonio,335.5168,10278.008,69.98846,248.22388,1318.8064,161.0,15602.0,4202.0,5438.0,37212.0,52.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.0004,0.22974
2025-09-15,San Antonio,640.98474,10592.51,115.452126,262.2975,1462.635,243.0,11260.0,3356.0,6389.0,40757.0,71.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.0003,0.31655
2025-09-22,San Antonio,263.75363,8978.07,83.478745,274.10944,1656.486,225.0,9641.0,4018.0,5803.0,42383.0,57.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00038,0.27081
2025-09-29,San Antonio,475.97946,9280.648,122.76773,275.27112,1331.5372,243.0,9700.0,5383.0,6764.0,41322.0,62.0,0.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00032,0.24321
2025-10-06,San Antonio,321.5593,8028.6333,228.65616,250.65987,1292.8588,182.0,9330.0,9542.0,5517.0,36778.0,50.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00029,0.23846
2025-10-13,San Antonio,299.56723,4202.8135,46.705994,286.0906,115.896645,201.0,5226.0,2540.0,7207.0,3230.0,38.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00041,0.23837
2025-10-20,San Antonio,251.34131,2412.1353,26.84096,301.62732,58.720398,137.0,4391.0,861.0,7610.0,1860.0,40.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00026,0.25674
2025-10-27,San Antonio,187.58441,2367.016,9.683467,315.9134,83.56813,136.0,3752.0,516.0,7816.0,1906.0,33.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00034,0.20424
2025-11-03,San Antonio,102.998344,3109.8208,15.815056,354.43008,100.19118,125.0,4226.0,892.0,8081.0,2035.0,40.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00021,0.2304
2025-11-10,San Antonio,169.89526,2523.3623,2.268081,336.44882,107.421074,130.0,3897.0,310.0,8143.0,2333.0,25.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00022,0.2234
2025-11-17,San Antonio,158.98784,2176.7876,3.226095,348.48944,125.22747,127.0,3640.0,614.0,7747.0,2454.0,32.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00027,0.20176
2025-11-24,San Antonio,63.963455,1740.2749,0.743688,297.74307,115.234505,61.0,2919.0,215.0,5402.0,1942.0,24.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,1e-04,0.202
2025-12-01,San Antonio,81.25424,1936.0667,3.076539,395.8982,122.13711,92.0,3378.0,90.0,8356.0,2670.0,21.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00019,0.20662
2025-12-08,San Antonio,125.72579,1008.0083,0.389369,356.52844,124.49484,102.0,2261.0,59.0,7255.0,2205.0,21.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00025,0.30014
2025-12-15,San Antonio,59.32175,1289.5115,0.194575,357.871,145.38992,85.0,2284.0,84.0,6912.0,1807.0,14.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00018,0.19586
2025-12-22,San Antonio,36.828,1089.5491,0.021342,286.5672,73.66806,43.0,1901.0,111.0,7090.0,1601.0,15.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,6e-05,0.19399
2025-12-29,San Antonio,89.07713,1577.8004,1.946168,333.91028,67.03026,74.0,2773.0,185.0,10440.0,1878.0,15.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00015,0.17798
2026-01-05,San Antonio,96.03365,2104.5005,32.429882,483.3276,784.66425,80.0,3505.0,477.0,12776.0,16003.0,22.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00021,0.27444
2026-01-12,San Antonio,174.03305,2208.7932,31.579803,619.8462,1296.9844,133.0,4169.0,871.0,11766.0,19686.0,53.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00025,0.20366
2026-01-19,San Antonio,198.31474,2558.5974,35.60552,499.1013,1019.7201,136.0,6051.0,697.0,12624.0,16084.0,50.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.0004,0.24024
2026-01-26,San Antonio,214.15112,1563.8492,26.025421,333.18536,418.42993,113.0,2995.0,685.0,10415.0,7129.0,42.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00041,0.20365
2026-02-02,San Antonio,0.0,942.8677,45.064854,306.99762,419.70416,1.0,1827.0,974.0,5345.0,6751.0,19.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00037,0.19931
2026-02-09,San Antonio,3.6072,1549.7532,31.480045,324.8442,519.3959,20.0,2110.0,935.0,4741.0,7902.0,34.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00023,0.19114
2026-02-16,San Antonio,11.2968,1889.712,81.1564,174.12152,237.77692,9.0,2362.0,1589.0,3110.0,7762.0,23.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.0002,0.1962
2026-02-23,San Antonio,1.8684,2066.139,66.57102,149.27031,270.84128,10.0,2255.0,1271.0,3960.0,9563.0,29.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00028,0.20055
2026-03-02,San Antonio,0.0,896.7717,60.58255,189.14557,269.4743,4.0,1023.0,1397.0,5375.0,10395.0,37.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00031,0.203
2026-03-09,San Antonio,33.150394,757.6686,80.25251,124.34789,181.93701,11.0,1229.0,1673.0,3604.0,4879.0,37.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00025,0.20019
2026-03-16,San Antonio,76.979904,1876.5754,86.40505,97.13451,119.981575,71.0,3185.0,2566.0,2636.0,3327.0,44.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.0003,0.21453
2026-03-23,San Antonio,88.600746,1883.2089,48.89894,81.87017,114.53103,59.0,3358.0,1352.0,2588.0,2307.0,40.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.0004,0.2334
2026-03-30,San Antonio,78.23379,1624.3717,28.174007,95.690704,138.23448,67.0,3150.0,678.0,3192.0,3065.0,34.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,8e-05,0.07403
2026-04-06,San Antonio,116.18233,1788.6632,11.780438,122.40193,196.95717,62.0,3032.0,551.0,3530.0,4357.0,36.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.0003015484,0.20038909
2026-04-13,San Antonio,64.9188,1343.3922,40.59466,157.4696,272.89,42.0,3043.0,616.0,3618.0,5821.0,42.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.0003412258,0.18851855
2026-04-20,San Antonio,76.3452,2038.2556,40.820698,165.97992,253.3892,65.0,2687.0,556.0,3628.0,4506.0,39.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00013490322,0.20838493
2026-04-27,San Antonio,21.029263,1376.2651,238.63495,154.65993,417.39395,24.0,2418.0,3347.0,3878.0,8366.0,41.0,1.0,0.0,0.0,1.0964e+06,0.0,0.0,0.0,0.00019045161,0.2109286
2024-01-01,Tampa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00011,0.44105
2024-01-08,Tampa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00039,0.54005
2024-01-15,Tampa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00039,0.52366
2024-01-22,Tampa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00048,0.56402
2024-01-29,Tampa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00051,0.55786
2024-02-05,Tampa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00041,0.55424
2024-02-12,Tampa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00053,0.53246
2024-02-19,Tampa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00046,0.53503
2024-02-26,Tampa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.0005,0.59837
2024-03-04,Tampa,0.0,0.0,0.0,0.0,13.62135,0.0,0.0,0.0,0.0,300.0,31.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00035,0.56402
2024-03-11,Tampa,0.0,0.0,0.0,0.0,4.157901,0.0,0.0,0.0,0.0,106.0,8.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00018,0.52801
2024-03-18,Tampa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00033,0.54411
2024-03-25,Tampa,87.8472,833.20526,0.0,0.0,600.4618,50.0,1506.0,0.0,0.0,17745.0,22.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00031,0.55778
2024-04-01,Tampa,340.51285,1611.065,0.0,0.0,788.7361,138.0,3003.0,0.0,0.0,31580.0,30.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00046,0.5923
2024-04-08,Tampa,300.78412,3018.1843,0.0,0.0,667.56305,209.0,4923.0,0.0,0.0,24186.0,35.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00047,0.61096
2024-04-15,Tampa,331.10187,1524.612,0.0,0.0,445.82822,185.0,2662.0,0.0,0.0,17378.0,37.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00058,0.56251
2024-04-22,Tampa,308.59912,730.7128,0.0,0.0,383.3071,161.0,2037.0,0.0,0.0,15442.0,18.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00029,0.5831
2024-04-29,Tampa,227.5805,814.6095,0.0,0.0,355.62045,156.0,1917.0,0.0,0.0,10528.0,23.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00039,0.53688
2024-05-06,Tampa,182.24107,1014.8771,0.0,0.0,158.07172,131.0,2163.0,0.0,0.0,4239.0,28.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.0005,0.54745
2024-05-13,Tampa,232.77026,1215.0636,0.0,0.0,469.52014,155.0,2490.0,0.0,0.0,13283.0,27.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00055,0.55173
2024-05-20,Tampa,221.31929,858.1039,1081.8542,49.642967,609.6122,163.0,2107.0,35793.0,1684.0,18758.0,41.0,0.0,1.0,0.0,2.22124e+06,0.0,0.0,0.0,0.0003,0.50211
2024-05-27,Tampa,274.26526,1779.0431,1138.4447,56.019295,638.14667,171.0,3508.0,95756.0,2166.0,24473.0,81.0,0.0,1.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00042,0.48795
2024-06-03,Tampa,310.60773,1545.698,2233.2615,61.399235,681.6219,185.0,3814.0,60367.0,2661.0,26564.0,121.0,0.0,1.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00046,0.52596
2024-06-10,Tampa,240.05775,1280.2706,2326.612,83.07958,719.8902,184.0,3101.0,63665.0,3066.0,28435.0,99.0,0.0,1.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00057,0.50857
2024-06-17,Tampa,329.8379,1424.3329,3145.493,79.84012,694.44104,192.0,3536.0,72385.0,2605.0,30899.0,118.0,0.0,1.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00034,0.49713
2024-06-24,Tampa,358.1555,1261.2582,2973.4333,65.80307,695.0795,194.0,3192.0,113423.0,2005.0,29867.0,97.0,0.0,1.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00038,0.45973
2024-07-01,Tampa,217.69113,793.9612,2195.2305,52.587524,481.0788,133.0,2139.0,69506.0,1866.0,18061.0,74.0,0.0,1.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00028,0.4191
2024-07-08,Tampa,281.91077,2308.3262,1872.673,16.540777,566.4307,209.0,4503.0,63297.0,618.0,22689.0,85.0,0.0,1.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00038,0.46877
2024-07-15,Tampa,490.78217,1547.6564,1739.3428,56.546906,622.2593,238.0,4653.0,59740.0,1884.0,33487.0,86.0,0.0,0.0,1.0,2.22124e+06,0.0,0.0,0.0,0.0004,0.46496
2024-07-22,Tampa,388.04422,1479.9424,1242.3743,84.19399,646.8748,236.0,5009.0,72884.0,2633.0,39677.0,91.0,0.0,0.0,1.0,2.22124e+06,0.0,0.0,0.0,0.00058,0.44946
2024-07-29,Tampa,296.05215,2183.2124,141.90254,82.18714,658.2094,191.0,5780.0,4486.0,2832.0,24829.0,72.0,0.0,0.0,1.0,2.22124e+06,0.0,0.0,0.0,0.00061,0.43734
2024-08-05,Tampa,341.4377,2786.1016,2206.025,65.59179,894.68304,177.0,6018.0,59022.0,2457.0,30454.0,108.0,0.0,0.0,1.0,2.22124e+06,0.0,0.0,0.0,0.00046,0.43073
2024-08-12,Tampa,348.48517,4236.2837,2600.332,80.39109,1274.9329,146.0,7186.0,75989.0,3229.0,39629.0,149.0,0.0,0.0,1.0,2.22124e+06,0.0,0.0,0.0,0.00043,0.45548
2024-08-19,Tampa,201.11171,4248.8027,3684.4106,120.72744,1846.1226,122.0,6586.0,139925.0,3866.0,70721.0,184.0,0.0,0.0,1.0,2.22124e+06,0.0,0.0,0.0,0.00045,0.48083
2024-08-26,Tampa,171.14594,2123.5847,2582.6724,91.357635,2085.1177,104.0,5030.0,108569.0,2343.0,62942.0,126.0,0.0,0.0,1.0,2.22124e+06,0.0,0.0,0.0,0.00052,0.46865
2024-09-02,Tampa,225.4028,2672.62,1674.5652,152.8803,1932.5261,121.0,5694.0,53031.0,3741.0,55903.0,128.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.0007,0.49429
2024-09-09,Tampa,297.5916,4176.1147,2260.8542,226.70503,1694.61,137.0,7037.0,58188.0,6334.0,50194.0,161.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.0006,0.50591
2024-09-16,Tampa,342.4223,8302.341,2540.3105,268.362,1976.7289,156.0,9011.0,54773.0,6255.0,55583.0,190.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00057,0.52869
2024-09-23,Tampa,314.7611,12032.488,2296.986,281.84912,2251.1196,105.0,14613.0,43475.0,8561.0,76515.0,263.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00038,0.55932
2024-09-30,Tampa,197.56657,10444.375,2396.2354,470.33914,2206.0332,122.0,14895.0,64131.0,15246.0,73550.0,262.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00055,0.59403
2024-10-07,Tampa,64.8864,3978.1619,603.56433,137.82812,717.2121,11.0,5352.0,17905.0,5667.0,25944.0,142.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00029,0.94694
2024-10-14,Tampa,357.26285,15914.503,3301.327,0.0,3409.9768,199.0,18926.0,109078.0,0.0,114301.0,485.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00067,0.8194
2024-10-21,Tampa,406.278,11327.057,5819.98,0.0,3204.5435,185.0,13223.0,221009.0,0.0,88424.0,352.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00081,0.74574
2024-10-28,Tampa,381.66864,7483.634,5123.698,0.0,3779.3936,252.0,11228.0,463080.0,0.0,97955.0,248.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.0005,0.58994
2024-11-04,Tampa,350.69174,6678.8706,5128.0127,0.0,3462.3447,158.0,9956.0,500921.0,0.0,85982.0,256.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00044,0.56083
2024-11-11,Tampa,472.26163,8082.9185,3347.074,0.0,3216.6548,155.0,11013.0,176753.0,0.0,71937.0,202.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00052,0.59571
2024-11-18,Tampa,185.91551,6862.5234,310.23038,0.0,2564.204,133.0,9645.0,40834.0,0.0,48526.0,141.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.0005,0.53639
2024-11-25,Tampa,170.93947,3061.346,0.0,0.0,611.2977,60.0,4810.0,0.0,0.0,10616.0,44.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00012,0.49817
2024-12-02,Tampa,335.59396,7634.1978,0.0,0.0,2493.5408,164.0,7658.0,0.0,0.0,43611.0,107.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00032,0.5244
2024-12-09,Tampa,279.0297,9061.641,0.0,0.0,3570.6807,161.0,7942.0,0.0,0.0,70069.0,91.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00051,0.48378
2024-12-16,Tampa,288.77332,8854.404,0.0,0.0,3541.998,115.0,7576.0,0.0,0.0,70132.0,102.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00044,0.48654
2024-12-23,Tampa,178.85211,6941.1333,0.0,0.0,3078.101,61.0,5809.0,0.0,0.0,80286.0,103.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00014,0.34868
2024-12-30,Tampa,159.27719,9971.148,0.0,0.0,3284.5186,61.0,7848.0,0.0,0.0,103499.0,138.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00015,0.38498
2025-01-06,Tampa,268.25385,9256.732,0.0,0.0,3267.7341,126.0,8467.0,0.0,0.0,90635.0,115.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00032,0.58915
2025-01-13,Tampa,223.53151,8919.322,0.0,0.0,3641.4453,156.0,8951.0,0.0,0.0,92162.0,115.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00066,0.48271
2025-01-20,Tampa,254.45044,6420.079,0.0,0.0,3499.6755,130.0,7468.0,0.0,0.0,87989.0,104.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00054,0.4527
2025-01-27,Tampa,271.8516,3908.943,0.0,0.0,2525.4114,134.0,7340.0,0.0,0.0,57292.0,96.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00058,0.46749
2025-02-03,Tampa,307.29947,3126.537,0.0,0.0,2357.4785,121.0,6639.0,0.0,0.0,60773.0,74.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.0006,0.5038
2025-02-10,Tampa,238.21335,4626.6704,0.0,11.803453,1740.0804,167.0,7462.0,0.0,285.0,41085.0,73.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00052,0.48463
2025-02-17,Tampa,272.90424,3399.0986,0.0,19.330593,1856.9999,194.0,6588.0,0.0,543.0,46208.0,49.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.0006,0.4936
2025-02-24,Tampa,185.33598,2533.8584,0.0,37.88613,2080.121,184.0,5068.0,0.0,1250.0,53617.0,55.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00048,0.49414
2025-03-03,Tampa,219.77943,2985.3403,0.0,42.517124,1995.6908,168.0,5363.0,0.0,1340.0,52433.0,67.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00041,0.51012
2025-03-10,Tampa,268.08533,4148.7905,1010.40674,51.0408,2249.7793,128.0,6980.0,131678.0,1380.0,61413.0,81.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00043,0.50536
2025-03-17,Tampa,401.13058,4770.78,1459.917,54.5616,2607.7366,196.0,6719.0,90152.0,1797.0,73643.0,75.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00058,0.46732
2025-03-24,Tampa,331.7695,5097.3496,843.0897,67.8564,2686.4675,169.0,6658.0,137436.0,1743.0,70517.0,92.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00061,0.50794
2025-03-31,Tampa,350.34772,5728.1987,307.92322,69.94646,2631.0188,172.0,6976.0,59622.0,1887.0,80477.0,79.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00067,0.51709
2025-04-07,Tampa,298.7605,5233.3057,249.94803,90.3744,3521.849,134.0,6247.0,65057.0,2135.0,95576.0,86.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00048,0.4968
2025-04-14,Tampa,211.31676,6412.2056,176.47675,50.761433,4404.424,141.0,7245.0,28064.0,1009.0,102606.0,95.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00043,0.48209
2025-04-21,Tampa,247.05493,8184.4326,200.40627,51.84,4841.5967,125.0,8813.0,13623.0,1023.0,124251.0,107.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00043,0.50954
2025-04-28,Tampa,522.22003,10998.777,491.2662,49.69767,4828.86,214.0,10706.0,15506.0,925.0,130966.0,120.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00075,0.53306
2025-05-05,Tampa,426.33218,9064.569,431.42822,34.03827,4837.758,261.0,10517.0,13063.0,666.0,126987.0,109.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00057,0.51215
2025-05-12,Tampa,526.87134,9001.943,721.0529,28.987541,4770.271,266.0,11069.0,15753.0,673.0,133280.0,99.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00048,0.58631
2025-05-19,Tampa,347.65384,9510.566,526.88556,25.325485,4459.9795,200.0,12569.0,10146.0,660.0,129361.0,123.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00045,0.5875
2025-05-26,Tampa,279.8156,10437.617,355.0322,36.932884,4665.801,162.0,13679.0,7940.0,907.0,143446.0,96.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00043,0.56387
2025-06-02,Tampa,366.2532,10761.971,645.73035,38.47713,4941.6597,214.0,12297.0,12564.0,894.0,131358.0,134.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.0006,0.55461
2025-06-09,Tampa,344.02164,8676.331,508.73816,34.722,5145.877,217.0,11657.0,10861.0,933.0,136570.0,157.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00059,0.54704
2025-06-16,Tampa,365.0614,10329.448,269.60748,36.4068,5248.206,233.0,13619.0,4030.0,799.0,124999.0,129.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00058,0.56871
2025-06-23,Tampa,459.6242,14593.919,172.02753,32.86076,5274.4053,276.0,16924.0,4605.0,652.0,145429.0,127.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00046,0.6055
2025-06-30,Tampa,376.25232,9929.953,362.1458,26.139929,4871.3564,171.0,13327.0,19489.0,622.0,130084.0,103.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00034,0.5639
2025-07-07,Tampa,730.1592,14533.107,641.6237,36.3312,4996.435,252.0,17790.0,20811.0,574.0,122129.0,142.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00058,0.60671
2025-07-14,Tampa,563.4137,13234.828,265.8468,27.3672,5402.3706,280.0,16534.0,8704.0,651.0,135112.0,135.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.0006,0.58811
2025-07-21,Tampa,632.0985,14365.53,956.47186,37.7136,5638.4097,280.0,16618.0,27826.0,735.0,137469.0,158.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00057,0.66498
2025-07-28,Tampa,545.543,19292.414,1755.6182,42.755264,5528.5356,374.0,19529.0,53706.0,657.0,133755.0,160.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00081,0.76684
2025-08-04,Tampa,610.3736,21442.229,755.0787,38.9016,6273.373,239.0,20711.0,31666.0,815.0,150203.0,131.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.0008,0.57124
2025-08-11,Tampa,673.0524,21123.166,1345.7346,50.059917,7257.9194,306.0,20361.0,123524.0,1053.0,178985.0,169.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00074,0.56982
2025-08-18,Tampa,642.7681,16561.787,622.58954,56.6892,6924.943,272.0,18232.0,116378.0,1194.0,178635.0,149.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00055,0.54772
2025-08-25,Tampa,598.0798,15005.88,463.07147,50.848446,6660.466,261.0,16567.0,19071.0,1006.0,126116.0,137.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00067,0.52056
2025-09-01,Tampa,669.9568,15326.095,341.8367,66.45227,6835.841,225.0,16193.0,12765.0,1037.0,137379.0,121.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00039,0.56572
2025-09-08,Tampa,449.82956,15324.163,279.89502,45.407158,6562.673,216.0,17094.0,10175.0,921.0,139317.0,110.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00065,0.53376
2025-09-15,Tampa,546.6059,11202.443,736.6057,58.40679,5839.929,249.0,13890.0,14957.0,1217.0,144255.0,118.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.0006,0.68037
2025-09-22,Tampa,705.5578,10723.718,386.15894,68.865204,5691.383,254.0,12852.0,10015.0,1405.0,131206.0,95.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00054,0.60808
